combination_id,confidence,field,indoor_model,normalized_value,outdoor_model,raw_label,raw_value,source_column,source_pdf_page,source_printed_page,source_row,unit,verification_method
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA50DVMV,Micro channel + Mạ kẽm,RZF50DVM,Dàn tản nhiệt / Loại,Micro channel + Mạ kẽm,6,58,114|115,18,,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,compressor_type,FHA50DVMV,Swing dạng kín,RZF50DVM,Máy nén / Loại,Swing dạng kín,6,58,114|115,19,,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA50DVMV,1.3,RZF50DVM,Động cơ / kW,1.3,6,58,114|115,20,kW,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FHA50DVMV,1.2 (Đã nạp cho 30 m),RZF50DVM,Mức nạp môi chất lạnh (R32) / kg,1.2 (Đã nạp cho 30 m),6,58,114|115,21,kg,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,noise_level,FHA50DVMV,48,RZF50DVM,Độ ồn 3 / Làm lạnh / dB(A),48,6,58,114|115,22,dB(A),
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA50DVMV,44,RZF50DVM,Chế độ vận hành ban đêm / dB(A),44,6,58,114|115,23,dB(A),
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA50DVMV,608X845X300,RZF50DVM,Kích thước (CXRXD) / mm,608X845X300,6,58,114|115,24,mm,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA50DVMV,41,RZF50DVM,Trọng lượng / kg,41,6,58,114|115,25,kg,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA50DVMV,21 đến 46,RZF50DVM,Phạm vi hoạt động / °CDB,21 đến 46,6,58,114|115,26,,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,liquid_pipe_mm,FHA50DVMV,o/9.5,RZF50DVM,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,6,58,114|115,27,mm,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA50DVMV,o/15.9,RZF50DVM,Hơi (Loe) / mm,o/15.9,6,58,114|115,28,mm,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA50DVMV,VP20 (Đường kính trong o/20XĐường kính ngoài o/26),RZF50DVM,Nước xả / Dàn lạnh / mm,VP20 (Đường kính trong o/20XĐường kính ngoài o/26),6,58,114|115,29,mm,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA50DVMV,Kết nối lỗ đường kính trong o/16,RZF50DVM,Dàn nóng 4 / mm,Kết nối lỗ đường kính trong o/16,6,58,114|115,30,mm,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FHA50DVMV,50 (Chiều dài tương đương 70),RZF50DVM,Chiều dài tối đa ống nối các thiết bị / m,50 (Chiều dài tương đương 70),6,58,114|115,31,m,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FHA50DVMV,30,RZF50DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,30,6,58,114|115,32,m,
FHA50DVMV/RZF50DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FHA50DVMV,Cả ống lỏng và ống hơi,RZF50DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,6,58,114|115,33,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",RZF60DVM,PNogwuồenr sđuiệ / pnply / Dàn nóng,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",7,58,114|115,4,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,cooling_capacity_kw,FHA60DVMV,6.0 (2.6-6.3),RZF60DVM,"Công suất làm lạnh 1,2 Định mức (Tối thiểu - Tối đa) / kW",6.0 (2.6-6.3),7,58,114|115,5,kW,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,cooling_capacity_btu,FHA60DVMV,"20,500 (8,900-21,500)",RZF60DVM,Btu/h,"20,500 (8,900-21,500)",7,58,114|115,6,Btu/h,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,power_input_kw,FHA60DVMV,1.55,RZF60DVM,Điện năng tiêu thụ / Làm lạnh 1 / kW,1.55,7,58,114|115,7,kW,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,cop,FHA60DVMV,3.87,RZF60DVM,COP / kW/kW,3.87,7,58,114|115,8,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,cspf,FHA60DVMV,6.25,RZF60DVM,CSPF / kWh/kWh,6.25,7,58,114|115,9,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,Trắng,RZF60DVM,Dàn lạnh / Màu sắc,Trắng,7,58,114|115,10,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,airflow,FHA60DVMV,15 / 13.5 / 12 / 11 / 10,RZF60DVM,Lưu lượng gió (RC / C / TB / T / RT) / m3/phút,15 / 13.5 / 12 / 11 / 10,7,58,114|115,11,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,530 / 477 / 424 / 388 / 353,RZF60DVM,cfm,530 / 477 / 424 / 388 / 353,7,58,114|115,12,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,noise_level,FHA60DVMV,37 / 36 / 35 / 33.5 / 32,RZF60DVM,Độ ồn 3 (RC / C / TB / T / RT) / dB(A),37 / 36 / 35 / 33.5 / 32,7,58,114|115,13,dB(A),
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,235X960X690,RZF60DVM,Kích thước (CXRXD) / mm,235X960X690,7,58,114|115,14,mm,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,25,RZF60DVM,Trọng lượng / kg,25,7,58,114|115,15,kg,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,14 đến 25,RZF60DVM,Phạm vi hoạt động / °CWB,14 đến 25,7,58,114|115,16,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,Trắng ngà,RZF60DVM,Dàn nóng / Màu sắc,Trắng ngà,7,58,114|115,17,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,Micro channel + Mạ kẽm,RZF60DVM,Dàn tản nhiệt / Loại,Micro channel + Mạ kẽm,7,58,114|115,18,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,compressor_type,FHA60DVMV,Swing dạng kín,RZF60DVM,Máy nén / Loại,Swing dạng kín,7,58,114|115,19,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,1.3,RZF60DVM,Động cơ / kW,1.3,7,58,114|115,20,kW,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FHA60DVMV,1.2 (Đã nạp cho 30 m),RZF60DVM,Mức nạp môi chất lạnh (R32) / kg,1.2 (Đã nạp cho 30 m),7,58,114|115,21,kg,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,noise_level,FHA60DVMV,48,RZF60DVM,Độ ồn 3 / Làm lạnh / dB(A),48,7,58,114|115,22,dB(A),
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,44,RZF60DVM,Chế độ vận hành ban đêm / dB(A),44,7,58,114|115,23,dB(A),
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,608X845X300,RZF60DVM,Kích thước (CXRXD) / mm,608X845X300,7,58,114|115,24,mm,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,41,RZF60DVM,Trọng lượng / kg,41,7,58,114|115,25,kg,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,21 đến 46,RZF60DVM,Phạm vi hoạt động / °CDB,21 đến 46,7,58,114|115,26,,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,liquid_pipe_mm,FHA60DVMV,o/9.5,RZF60DVM,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,7,58,114|115,27,mm,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,o/15.9,RZF60DVM,Hơi (Loe) / mm,o/15.9,7,58,114|115,28,mm,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,VP20 (Đường kính trong o/20XĐường kính ngoài o/26),RZF60DVM,Nước xả / Dàn lạnh / mm,VP20 (Đường kính trong o/20XĐường kính ngoài o/26),7,58,114|115,29,mm,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA60DVMV,Kết nối lỗ đường kính trong o/16,RZF60DVM,Dàn nóng 4 / mm,Kết nối lỗ đường kính trong o/16,7,58,114|115,30,mm,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FHA60DVMV,50 (Chiều dài tương đương 70),RZF60DVM,Chiều dài tối đa ống nối các thiết bị / m,50 (Chiều dài tương đương 70),7,58,114|115,31,m,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FHA60DVMV,30,RZF60DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,30,7,58,114|115,32,m,
FHA60DVMV/RZF60DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FHA60DVMV,Cả ống lỏng và ống hơi,RZF60DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,7,58,114|115,33,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",RZF71DVM,PNogwuồenr sđuiệ / pnply / Dàn nóng,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",8,58,114|115,4,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,cooling_capacity_kw,FHA71DVMV,7.1 (3.2-8.0),RZF71DVM,"Công suất làm lạnh 1,2 Định mức (Tối thiểu - Tối đa) / kW",7.1 (3.2-8.0),8,58,114|115,5,kW,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,cooling_capacity_btu,FHA71DVMV,"24,200 (10,900-27,300)",RZF71DVM,Btu/h,"24,200 (10,900-27,300)",8,58,114|115,6,Btu/h,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,power_input_kw,FHA71DVMV,1.95,RZF71DVM,Điện năng tiêu thụ / Làm lạnh 1 / kW,1.95,8,58,114|115,7,kW,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,cop,FHA71DVMV,3.64,RZF71DVM,COP / kW/kW,3.64,8,58,114|115,8,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,cspf,FHA71DVMV,6.34,RZF71DVM,CSPF / kWh/kWh,6.34,8,58,114|115,9,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,Trắng,RZF71DVM,Dàn lạnh / Màu sắc,Trắng,8,58,114|115,10,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,airflow,FHA71DVMV,20.5 / 18.8 / 17 / 15.5 / 14,RZF71DVM,Lưu lượng gió (RC / C / TB / T / RT) / m3/phút,20.5 / 18.8 / 17 / 15.5 / 14,8,58,114|115,11,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,724 / 664 / 600 / 547 / 494,RZF71DVM,cfm,724 / 664 / 600 / 547 / 494,8,58,114|115,12,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,noise_level,FHA71DVMV,38 / 37 / 36 / 35 / 34,RZF71DVM,Độ ồn 3 (RC / C / TB / T / RT) / dB(A),38 / 37 / 36 / 35 / 34,8,58,114|115,13,dB(A),
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,"235X1,270X690",RZF71DVM,Kích thước (CXRXD) / mm,"235X1,270X690",8,58,114|115,14,mm,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,32,RZF71DVM,Trọng lượng / kg,32,8,58,114|115,15,kg,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,14 đến 25,RZF71DVM,Phạm vi hoạt động / °CWB,14 đến 25,8,58,114|115,16,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,Trắng ngà,RZF71DVM,Dàn nóng / Màu sắc,Trắng ngà,8,58,114|115,17,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,Micro channel + Mạ kẽm,RZF71DVM,Dàn tản nhiệt / Loại,Micro channel + Mạ kẽm,8,58,114|115,18,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,compressor_type,FHA71DVMV,Swing dạng kín,RZF71DVM,Máy nén / Loại,Swing dạng kín,8,58,114|115,19,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,1.3,RZF71DVM,Động cơ / kW,1.3,8,58,114|115,20,kW,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FHA71DVMV,1.2 (Đã nạp cho 30 m),RZF71DVM,Mức nạp môi chất lạnh (R32) / kg,1.2 (Đã nạp cho 30 m),8,58,114|115,21,kg,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,noise_level,FHA71DVMV,48,RZF71DVM,Độ ồn 3 / Làm lạnh / dB(A),48,8,58,114|115,22,dB(A),
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,44,RZF71DVM,Chế độ vận hành ban đêm / dB(A),44,8,58,114|115,23,dB(A),
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,608X845X300,RZF71DVM,Kích thước (CXRXD) / mm,608X845X300,8,58,114|115,24,mm,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,41,RZF71DVM,Trọng lượng / kg,41,8,58,114|115,25,kg,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,21 đến 46,RZF71DVM,Phạm vi hoạt động / °CDB,21 đến 46,8,58,114|115,26,,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,liquid_pipe_mm,FHA71DVMV,o/9.5,RZF71DVM,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,8,58,114|115,27,mm,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,o/15.9,RZF71DVM,Hơi (Loe) / mm,o/15.9,8,58,114|115,28,mm,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,VP20 (Đường kính trong o/20XĐường kính ngoài o/26),RZF71DVM,Nước xả / Dàn lạnh / mm,VP20 (Đường kính trong o/20XĐường kính ngoài o/26),8,58,114|115,29,mm,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA71DVMV,Kết nối lỗ đường kính trong o/16,RZF71DVM,Dàn nóng 4 / mm,Kết nối lỗ đường kính trong o/16,8,58,114|115,30,mm,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FHA71DVMV,50 (Chiều dài tương đương 70),RZF71DVM,Chiều dài tối đa ống nối các thiết bị / m,50 (Chiều dài tương đương 70),8,58,114|115,31,m,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FHA71DVMV,30,RZF71DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,30,8,58,114|115,32,m,
FHA71DVMV/RZF71DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FHA71DVMV,Cả ống lỏng và ống hơi,RZF71DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,8,58,114|115,33,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,"1 Pha, 220-240V, 50 / 60Hz",RZF100CVM,PNogwuồenr sđuiệp / nply / Dàn nóng,"1 Pha, 220-240V, 50 / 60Hz",6,58,114|115,4,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,cooling_capacity_kw,FHA100CVMV,10.0 (5.0-11.2),RZF100CVM,"Công suất làm lạnh 1,2 Định mức (Tối thiểu - Tối đa) / kW",10.0 (5.0-11.2),6,58,114|115,5,kW,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,cooling_capacity_btu,FHA100CVMV,"34,100 (17,100-38,200)",RZF100CVM,Btu/h,"34,100 (17,100-38,200)",6,58,114|115,6,Btu/h,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,power_input_kw,FHA100CVMV,3.24,RZF100CVM,Điện năng tiêu thụ / Làm lạnh 1 / kW,3.24,6,58,114|115,7,kW,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,cop,FHA100CVMV,3.09,RZF100CVM,COP / kW/kW,3.09,6,58,114|115,8,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,cspf,FHA100CVMV,5.17,RZF100CVM,CSPF / kWh/kWh,5.17,6,58,114|115,9,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,Trắng,RZF100CVM,Dàn lạnh / Màu sắc,Trắng,6,58,114|115,10,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,airflow,FHA100CVMV,28 / 26 / 24 / 22 / 20,RZF100CVM,Lưu lượng gió (RC / C / TB / T / RT) / m3/phút,28 / 26 / 24 / 22 / 20,6,58,114|115,11,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,988 / 918 / 847 / 777 / 706,RZF100CVM,cfm,988 / 918 / 847 / 777 / 706,6,58,114|115,12,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,noise_level,FHA100CVMV,42 / 40 / 38 / 36 / 34,RZF100CVM,Độ ồn 3 (RC / C / TB / T / RT) / dB(A),42 / 40 / 38 / 36 / 34,6,58,114|115,13,dB(A),
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,"235X1,590X690",RZF100CVM,Kích thước (CXRXD) / mm,"235X1,590X690",6,58,114|115,14,mm,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,38,RZF100CVM,Trọng lượng / kg,38,6,58,114|115,15,kg,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,14 đến 25,RZF100CVM,Phạm vi hoạt động / °CWB,14 đến 25,6,58,114|115,16,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,Trắng ngà,RZF100CVM,Dàn nóng / Màu sắc,Trắng ngà,6,58,114|115,17,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,Micro channel,RZF100CVM,Dàn tản nhiệt / Loại,Micro channel,6,58,114|115,18,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,compressor_type,FHA100CVMV,Swing dạng kín,RZF100CVM,Máy nén / Loại,Swing dạng kín,6,58,114|115,19,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,1.6,RZF100CVM,Động cơ / kW,1.6,6,58,114|115,20,kW,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FHA100CVMV,1.3 (Đã nạp cho 30 m),RZF100CVM,Mức nạp môi chất lạnh (R32) / kg,1.3 (Đã nạp cho 30 m),6,58,114|115,21,kg,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,noise_level,FHA100CVMV,49,RZF100CVM,Độ ồn 3 / Làm lạnh / dB(A),49,6,58,114|115,22,dB(A),
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,45,RZF100CVM,Chế độ vận hành ban đêm / dB(A),45,6,58,114|115,23,dB(A),
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,695X930X350,RZF100CVM,Kích thước (CXRXD) / mm,695X930X350,6,58,114|115,24,mm,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,48,RZF100CVM,Trọng lượng / kg,48,6,58,114|115,25,kg,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,21 đến 46,RZF100CVM,Phạm vi hoạt động / °CDB,21 đến 46,6,58,114|115,26,,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,liquid_pipe_mm,FHA100CVMV,o/9.5,RZF100CVM,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,6,58,114|115,27,mm,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,o/15.9,RZF100CVM,Hơi (Loe) / mm,o/15.9,6,58,114|115,28,mm,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,VP20 (Đường kính trong o/20XĐường kính ngoài o/26),RZF100CVM,Nước xả / Dàn lạnh / mm,VP20 (Đường kính trong o/20XĐường kính ngoài o/26),6,58,114|115,29,mm,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA100CVMV,Kết nối lỗ đường kính trong o/16,RZF100CVM,Dàn nóng 4 / mm,Kết nối lỗ đường kính trong o/16,6,58,114|115,30,mm,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FHA100CVMV,50 (Chiều dài tương đương 70),RZF100CVM,Chiều dài tối đa ống nối các thiết bị / m,50 (Chiều dài tương đương 70),6,58,114|115,31,m,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,max_height_difference_m,FHA100CVMV,30,RZF100CVM,Chênh lệch độ cao tối đa trong lắp đặt / m,30,6,58,114|115,32,m,
FHA100CVMV/RZF100CVM,VERIFIED_TABLE_CELL,max_height_difference_m,FHA100CVMV,Cả ống lỏng và ống hơi,RZF100CVM,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,6,58,114|115,33,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA125CVMA,"1 Pha, 220-240V, 50 / 60Hz",RZF125CVM,PNogwuồenr sđuiệp / nply / Dàn nóng,"1 Pha, 220-240V, 50 / 60Hz",7,58,114|115,4,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,cooling_capacity_kw,FHA125CVMA,12.5 (5.7-14.0),RZF125CVM,"Công suất làm lạnh 1,2 Định mức (Tối thiểu - Tối đa) / kW",12.5 (5.7-14.0),7,58,114|115,5,kW,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,cooling_capacity_btu,FHA125CVMA,"42,700 (19,500-47,800)",RZF125CVM,Btu/h,"42,700 (19,500-47,800)",7,58,114|115,6,Btu/h,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,power_input_kw,FHA125CVMA,4.29,RZF125CVM,Điện năng tiêu thụ / Làm lạnh 1 / kW,4.29,7,58,114|115,7,kW,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,cop,FHA125CVMA,2.91,RZF125CVM,COP / kW/kW,2.91,7,58,114|115,8,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,cspf,FHA125CVMA,5.09,RZF125CVM,CSPF / kWh/kWh,5.09,7,58,114|115,9,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA125CVMA,Trắng,RZF125CVM,Dàn lạnh / Màu sắc,Trắng,7,58,114|115,10,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,airflow,FHA125CVMA,31 / 29 / 27 / 25 / 23,RZF125CVM,Lưu lượng gió (RC / C / TB / T / RT) / m3/phút,31 / 29 / 27 / 25 / 23,7,58,114|115,11,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA125CVMA,"1,094 / 1,024 / 953 / 883 / 812",RZF125CVM,cfm,"1,094 / 1,024 / 953 / 883 / 812",7,58,114|115,12,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,noise_level,FHA125CVMA,44 / 42.5 / 41 / 39 / 37,RZF125CVM,Độ ồn 3 (RC / C / TB / T / RT) / dB(A),44 / 42.5 / 41 / 39 / 37,7,58,114|115,13,dB(A),
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA125CVMA,"235X1,590X690",RZF125CVM,Kích thước (CXRXD) / mm,"235X1,590X690",7,58,114|115,14,mm,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA125CVMA,38,RZF125CVM,Trọng lượng / kg,38,7,58,114|115,15,kg,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA125CVMA,14 đến 25,RZF125CVM,Phạm vi hoạt động / °CWB,14 đến 25,7,58,114|115,16,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA125CVMA,Trắng ngà,RZF125CVM,Dàn nóng / Màu sắc,Trắng ngà,7,58,114|115,17,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA125CVMA,Micro channel,RZF125CVM,Dàn tản nhiệt / Loại,Micro channel,7,58,114|115,18,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,compressor_type,FHA125CVMA,Swing dạng kín,RZF125CVM,Máy nén / Loại,Swing dạng kín,7,58,114|115,19,,
FHA125CVMA/RZF125CVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FHA125CVMA,2.4,RZF125CVM,Động cơ / kW,2.4,7,58,114|115,20,kW,
